latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-37.46637,149.2023,337.1,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.5,4.1,N
-37.46702,149.20805,326.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.5,3.2,N
-37.46767,149.21373,336.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.4,3.2,N
-37.46832,149.21945,333.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.2,12.5,N
-37.46899,149.22539,340.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.8,12.5,N
-37.46967,149.23132,348,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,290.9,6.3,N
-37.47033,149.23718,327.6,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,287.7,6.3,N
-37.471,149.24312,300.5,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.8,1.4,N
-37.47021,149.20168,341.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.8,8.5,N
-37.47087,149.20744,339.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.3,5.7,N
-37.47153,149.21321,332,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.3,5.7,N
-37.47216,149.21881,331.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.9,9.6,N
-37.47283,149.22467,346.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.8,9.6,N
-37.47351,149.23065,330,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,293.8,10.4,N
-37.24513,147.3591,305.8,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282,1.1,N
-37.24574,147.36372,304.9,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.5,1.1,N
-37.24635,147.36847,299.6,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.1,1.1,N
-37.47418,149.23651,306.4,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.5,10.4,N
-37.47406,149.20102,341.5,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.4,8.5,N
-37.47472,149.20683,337.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.4,5.7,N
-37.47538,149.2126,331.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.4,5.7,N
-37.47601,149.21819,331.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.5,9.6,N
-37.47667,149.224,321.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.3,9.6,N
-37.24988,147.36769,308.1,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281,1.1,N
-37.3886,148.47333,299.9,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,282.3,0.4,N
-37.47209,149.18378,297.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,283.5,1.4,N
-37.47273,149.18947,315,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.1,1.4,N
-37.47736,149.22995,303.7,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.9,10.4,N
-37.48148,149.26617,297.1,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.7,0.8,N
-37.47657,149.18874,330.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.5,3.2,N
-37.47789,149.20033,339.5,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.4,5.9,N
-37.47857,149.20627,334.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289.2,3.7,N
-37.47923,149.21201,327.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,289,3.7,N
-37.24131,147.27432,305.7,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.8,2,N
-37.24717,147.31903,300.8,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.5,1.2,N
-37.3923,148.47256,304.3,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.3,1.6,N
-37.39293,148.47786,307.9,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,284,0.9,N
-37.47592,149.18312,315.5,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.7,3.2,N
-37.47987,149.21759,317.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.2,1.4,N
-37.48053,149.22339,299.1,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,282.9,1.4,N
-37.25074,147.3186,320.5,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.9,1.2,N
-37.48106,149.19376,336.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.7,5.9,N
-37.48174,149.19966,330.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.1,5.9,N
-37.48242,149.20561,325.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.1,3.7,N
-37.25009,147.31366,301.6,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.2,1.2,N
-37.35298,148.12065,302.6,0.47,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.4,0.7,N
-37.39663,148.47711,300.1,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.4,0.9,N
-37.47976,149.18246,313.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.6,3.2,N
-37.48307,149.21136,310.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287,3.7,N
-37.48373,149.21707,304.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.2,1.4,N
-37.48848,149.25868,299.9,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285,1.6,N
-37.48491,149.19318,338.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.7,5.1,N
-37.48557,149.19896,333,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.7,5.1,N
-37.48626,149.20497,323.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.9,2,N
-37.24848,147.27376,304.5,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,284.1,1.6,N
-37.2543,147.31808,295.6,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.7,0.7,N
-37.35662,148.11989,317.3,0.47,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.5,1.7,N
-37.40035,148.47644,306.9,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.6,2.3,N
-37.48362,149.18192,307,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.5,3,N
-37.48426,149.18748,304.5,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.4,3,N
-37.48692,149.21074,309.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.3,2,N
-37.48759,149.21654,295.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,283.4,0.7,N
-37.49166,149.25212,298.9,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.2,1.4,N
-37.25202,147.27315,328.1,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,285.1,1.6,N
-37.26212,147.35023,325.9,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.2,3,N
-37.26273,147.35492,328.4,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.3,3,N
-37.4881,149.18686,334.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.2,3,N
-37.48875,149.19247,338.5,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288,5.1,N
-37.48942,149.19835,323.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.6,5.1,N
-37.25139,147.26833,297.1,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,284.1,1.1,N
-37.25263,147.27783,301.8,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.4,1.6,N
-37.26153,147.34573,295.4,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.3,0.6,N
-37.40013,148.44339,295.1,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283,0.6,N
-37.48746,149.18126,313.1,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,283.9,3,N
-37.49011,149.20436,315,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.8,2,N
-37.49078,149.21017,296.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.9,2,N
-37.25555,147.27248,330.1,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,285.3,2.8,N
-37.49195,149.18626,341.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.5,6.1,N
-37.49259,149.19185,338.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.5,3.5,N
-37.49326,149.19769,321.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.2,3.5,N
-37.25426,147.26266,299.9,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.3,1.3,N
-37.25492,147.2677,314.2,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,284.5,1.3,N
-37.25615,147.27705,318.3,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.6,2.8,N
-37.40318,148.43732,299.2,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,282.9,0.8,N
-37.40384,148.4427,297.6,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283,0.9,N
-37.40579,148.45883,305.5,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.1,1.3,N
-37.49396,149.20375,303,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.9,2.2,N
-37.49579,149.18558,345.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.7,6.1,N
-37.49644,149.19124,328.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.8,3.5,N
-37.49514,149.17999,301.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,283.4,6.1,N
-37.4971,149.19702,306,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.8,3.5,N
-37.37461,148.14429,327.4,0.47,0.4,2020-01-12,1518,1,nominal,1.0NRT,284,3,N
-37.37529,148.14972,322.7,0.47,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.6,2.9,N
-37.49899,149.17934,333.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.4,3.6,N
-37.49962,149.18483,327.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.4,3.6,N
-37.2613,147.26118,305.1,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.5,1.4,N
-37.50027,149.19054,307.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.7,1.4,N
-37.50095,149.19638,298.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.4,1.4,N
-37.50165,149.20244,302.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.6,1,N
-37.50346,149.1842,322.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286,3.6,N
-37.32354,147.71114,295.4,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.8,0.4,N
-37.50282,149.1786,297.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284,3.6,N
-37.50479,149.19571,306.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.2,1.4,N
-37.50549,149.2018,301.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.6,1,N
-37.48941,149.18593,345.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.2,7.4,N
-37.49003,149.19156,338.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.1,7.4,N
-37.36349,148.09082,295.7,0.47,0.39,2020-01-12,1518,1,nominal,1.0NRT,282,0.5,N
-37.40501,148.44121,305.9,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.6,1.5,N
-37.40689,148.45734,297.6,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.8,0.7,N
-37.49067,149.19734,320,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.1,2.1,N
-37.49133,149.20338,313,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.6,2.1,N
-37.37413,148.14836,328,0.47,0.4,2020-01-12,1518,1,nominal,1.0NRT,285.1,2.1,N
-37.49326,149.18535,339.1,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.7,7.4,N
-37.49387,149.1909,340.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.2,7.4,N
-37.26381,147.2585,300.2,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.9,1.1,N
-37.37349,148.14304,307.8,0.47,0.4,2020-01-12,1518,1,nominal,1.0NRT,282.5,2.1,N
-37.40294,148.39124,295.3,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.4,0.6,N
-37.49451,149.1967,316.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.5,2.1,N
-37.49517,149.20274,303.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286,2.1,N
-37.49709,149.18457,336.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.1,3.9,N
-37.49772,149.19026,324.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.1,3.9,N
-37.26143,147.21176,295.1,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.4,0.8,N
-37.32431,147.7093,307.2,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.7,1.5,N
-37.32492,147.71417,315.2,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.7,1.7,N
-37.37779,148.14774,308,0.47,0.4,2020-01-12,1518,1,nominal,1.0NRT,283,1,N
-37.49647,149.17894,305.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.1,2.1,N
-37.49835,149.19601,304.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.7,0.8,N
-37.49902,149.20207,298.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.5,0.8,N
-37.5003,149.17819,321.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.6,2.1,N
-37.50092,149.18382,336.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.1,3.9,N
-37.27457,147.28592,311.3,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.3,1.2,N
-37.27514,147.29039,314,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.1,2,N
-37.27633,147.29953,302.3,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.2,1,N
-37.32265,147.66631,303,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.8,0.9,N
-37.32331,147.67159,299.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.1,1,N
-37.32661,147.69821,312.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.8,1.6,N
-37.32788,147.70844,315.8,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.5,1.5,N
-37.32849,147.71326,318.2,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.6,1.7,N
-37.32908,147.71805,304.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.5,1.7,N
-37.3297,147.72299,314.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.1,1.2,N
-37.33035,147.72826,299.1,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.4,1.2,N
-37.50155,149.18953,304.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.2,3.9,N
-37.5022,149.19537,297.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285,0.8,N
-37.50286,149.20143,305.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.7,0.8,N
-37.50671,149.20078,323,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287,2.3,N
-37.27636,147.2718,298.2,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.5,1.1,N
-37.27696,147.27644,306.4,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.5,1.1,N
-37.27813,147.28552,300.1,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.7,1,N
-37.32623,147.66553,304.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.8,1,N
-37.33018,147.69739,298.7,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.6,0.8,N
-37.50477,149.18318,306.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.1,2.3,N
-37.50605,149.19476,319.7,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286,2.3,N
-37.25265,147.06085,305.2,0.43,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.4,0.9,N
-37.28169,147.28511,307.9,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.3,1,N
-37.28228,147.28957,298.5,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.1,1,N
-37.28347,147.29884,298.5,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.8,0.9,N
-37.28408,147.3036,308.8,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.5,0.9,N
-37.33441,147.7018,302.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.1,1,N
-37.33627,147.71678,296.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.7,0.5,N
-37.5099,149.19415,299.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285,2.3,N
-37.28765,147.30322,327.8,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,284.2,2.3,N
-37.28645,147.29393,315.3,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.9,1.5,N
-37.28706,147.29865,300.7,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.8,2.3,N
-37.28823,147.30769,310.8,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,282.6,1.6,N
-37.33798,147.70091,313,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.4,1.5,N
-37.2906,147.29799,329.4,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,284.7,2.3,N
-37.29,147.29335,309.2,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.3,1.5,N
-37.29119,147.30254,317.7,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283.1,2.3,N
-37.29176,147.30701,314.1,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,283,1.6,N
-37.29233,147.31139,306.2,0.44,0.38,2020-01-12,1518,1,nominal,1.0NRT,281.6,1.6,N
-37.3319,147.62297,302,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.7,0.6,N
-37.34153,147.69995,313.7,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.3,1.5,N
-37.3447,147.72534,310.9,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.6,1.7,N
-37.3399,147.65752,333.3,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.5,2.8,N
-37.34765,147.71951,320.7,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.4,2.9,N
-37.34893,147.72972,297.7,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.8,0.6,N
-37.34284,147.6517,311.8,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.8,2.1,N
-37.34346,147.65666,315.4,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,282.8,2.8,N
-37.53046,149.20291,324.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,286.2,4.7,N
-37.53112,149.20882,324.9,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.8,4.7,N
-37.53176,149.21463,321.2,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.4,2.7,N
-37.35292,147.70288,303.8,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281,1.1,N
-37.35357,147.70804,306.1,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,281.7,0.8,N
-37.35745,147.73907,302.6,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.6,1.2,N
-37.53431,149.20222,346.8,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,288.1,4.7,N
-37.53497,149.20818,324.6,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,287.1,4.7,N
-37.53562,149.21404,320.1,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.4,2.7,N
-37.36167,147.74338,310.8,0.45,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.7,1.2,N
-37.45613,148.52127,303.4,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.7,0.9,N
-37.54819,149.32719,302.7,0.53,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.2,0.8,N
-37.45985,148.5206,301.4,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,284,0.8,N
-37.46244,148.54256,297.9,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.6,1.3,N
-37.46312,148.54823,295.8,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.1,1,N
-37.53947,149.21344,312.8,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.8,1.3,N
-37.4642,148.52515,310.9,0.48,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.1,0.9,N
-37.46483,148.53053,297.3,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.8,0.9,N
-37.46618,148.54199,318.3,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.4,1.3,N
-37.46685,148.54765,309,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.8,1,N
-37.54334,149.21291,295.8,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.2,1.3,N
-37.47059,148.54709,305.5,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,284.4,0.9,N
-37.47124,148.55263,297.3,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,284,0.9,N
-37.54889,149.15775,299.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,283.8,2.1,N
-37.54955,149.16357,299.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.6,1.9,N
-37.55272,149.15704,327.2,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285.5,2.1,N
-37.55338,149.16286,306.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,285,1.9,N
-37.55656,149.15636,315.3,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.6,2.1,N
-37.55722,149.16219,299.1,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.4,1.3,N
-37.57326,149.30447,295.9,0.53,0.42,2020-01-12,1518,1,nominal,1.0NRT,285,1.9,N
-37.5738,149.27425,324.3,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.7,3.8,N
-37.57513,149.28607,323,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,286,2.4,N
-37.57712,149.3038,328.4,0.53,0.42,2020-01-12,1518,1,nominal,1.0NRT,287.2,1.9,N
-37.54898,149.05553,314.2,0.51,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.1,1.3,N
-37.54962,149.06119,298.6,0.51,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.2,1.3,N
-37.56105,149.16145,296.4,0.52,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.3,1.3,N
-37.57447,149.2802,314,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.6,2.4,N
-37.57579,149.29201,305.9,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285,1.8,N
-37.57646,149.2979,316.1,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,286.2,1.8,N
-37.57778,149.30968,309.4,0.53,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.9,1.9,N
-37.57833,149.27951,350.7,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,290.3,18.3,N
-37.57899,149.28542,356.2,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,291.6,18.3,N
-37.57965,149.29131,367,0.52,0.42,2020-01-12,1518,1,high,1.0NRT,293.6,30.8,N
-37.58032,149.29723,350.5,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,290.5,30.8,N
-37.58098,149.30312,367,0.53,0.42,2020-01-12,1518,1,high,1.0NRT,295,8.5,N
-37.43453,148.06146,302.8,0.46,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.5,0.8,N
-37.49496,148.55988,295,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.4,0.4,N
-37.49561,148.5654,298,0.49,0.4,2020-01-12,1518,1,nominal,1.0NRT,283.6,0.6,N
-37.55344,149.0605,296.6,0.51,0.41,2020-01-12,1518,1,nominal,1.0NRT,284.2,0.9,N
-37.57766,149.27357,304.2,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.8,4.9,N
-37.58165,149.30902,315.8,0.53,0.42,2020-01-12,1518,1,nominal,1.0NRT,286,8.5,N
-37.58151,149.27287,348,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,288.7,4.9,N
-37.58218,149.27879,367,0.52,0.42,2020-01-12,1518,1,high,1.0NRT,293.6,18.3,N
-37.58285,149.28468,355.5,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,298.8,18.3,N
-37.58351,149.29057,350.7,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,306.8,30.8,N
-37.58418,149.29646,352.6,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,299.4,30.8,N
-37.43819,148.06085,308.7,0.46,0.39,2020-01-12,1518,1,nominal,1.0NRT,283.1,0.8,N
-37.55729,149.06006,301.7,0.51,0.41,2020-01-12,1518,1,nominal,1.0NRT,283.5,0.9,N
-37.58485,149.30243,317.2,0.53,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.7,8.5,N
-37.58537,149.27216,353.8,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,299.4,50.4,N
-37.58604,149.27811,350,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,308.1,101.3,N
-37.58671,149.28398,367,0.52,0.42,2020-01-12,1518,1,high,1.0NRT,329.3,101.3,N
-37.58736,149.28981,346.8,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,290.6,16.6,N
-37.5847,149.26624,299.9,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.3,50.4,N
-37.58803,149.29572,304,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.1,16.6,N
-37.58922,149.27141,328.5,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,324.6,50.4,N
-37.58989,149.27733,336.8,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,318,101.3,N
-37.59055,149.2832,327.7,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,296.9,101.3,N
-37.58855,149.2655,314.8,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,284.7,50.4,N
-37.59122,149.28906,305.1,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.5,16.6,N
-37.59307,149.27065,333.7,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,324.7,91.8,N
-37.59374,149.27657,324.4,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,311.8,34.1,N
-37.5924,149.26479,306.6,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.3,91.8,N
-37.5944,149.28242,317.3,0.52,0.42,2020-01-12,1518,1,nominal,1.0NRT,285.6,34.1,N
